,CountryCode,Date,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay
3612,BRB,20200418,88.89,88.89,88.1,88.1
3613,BRB,20200419,88.89,88.89,88.1,88.1
3614,BRB,20200420,88.89,88.89,88.1,88.1
3615,BRB,20200421,88.89,88.89,88.1,88.1
3616,BRB,20200422,88.89,88.89,88.1,88.1
3617,BRB,20200423,88.89,88.89,88.1,88.1
3618,BRB,20200424,88.89,88.89,88.1,88.1
3619,BRB,20200425,88.89,88.89,88.1,88.1
3620,BRB,20200426,88.89,88.89,88.1,88.1
3621,BRB,20200427,88.89,88.89,88.1,88.1
3622,BRB,20200428,88.89,88.89,88.1,88.1
3623,BRB,20200429,88.89,88.89,88.1,88.1
3624,BRB,20200430,88.89,88.89,88.1,88.1
3625,BRB,20200501,88.89,88.89,88.1,88.1
3626,BRB,20200502,88.89,88.89,88.1,88.1
3627,BRB,20200503,88.89,88.89,88.1,88.1
3628,BRB,20200504,81.48,81.48,84.52,84.52
3629,BRB,20200505,81.48,81.48,84.52,84.52
3630,BRB,20200506,81.48,81.48,84.52,84.52
3631,BRB,20200507,81.48,81.48,84.52,84.52
3632,BRB,20200508,81.48,81.48,84.52,84.52
3633,BRB,20200509,81.48,81.48,84.52,84.52
3634,BRB,20200510,81.48,81.48,84.52,84.52
3635,BRB,20200511,81.48,81.48,84.52,84.52
3636,BRB,20200512,81.48,81.48,84.52,84.52
3637,BRB,20200513,81.48,81.48,84.52,84.52
3638,BRB,20200514,81.48,81.48,84.52,84.52
3639,BRB,20200515,81.48,81.48,84.52,84.52
3640,BRB,20200516,81.48,81.48,84.52,84.52
3641,BRB,20200517,81.48,81.48,84.52,84.52
3642,BRB,20200518,81.48,81.48,84.52,84.52
3643,BRB,20200519,81.48,81.48,84.52,84.52
3644,BRB,20200520,81.48,81.48,84.52,84.52
3645,BRB,20200521,81.48,81.48,84.52,84.52
3646,BRB,20200522,81.48,81.48,84.52,84.52
3647,BRB,20200523,81.48,81.48,84.52,84.52
3648,BRB,20200524,81.48,81.48,84.52,84.52
3649,BRB,20200525,81.48,81.48,84.52,84.52
3650,BRB,20200526,81.48,81.48,84.52,84.52
3651,BRB,20200527,81.48,81.48,84.52,84.52
3652,BRB,20200528,81.48,81.48,84.52,84.52
3653,BRB,20200529,,81.48,,84.52
3654,BRB,20200530,,81.48,,84.52
3655,BRB,20200531,,81.48,,84.52
3656,BRN,20200101,0.0,0.0,0.0,0.0
3657,BRN,20200102,0.0,0.0,0.0,0.0
3658,BRN,20200103,0.0,0.0,0.0,0.0
3659,BRN,20200104,0.0,0.0,0.0,0.0
3660,BRN,20200105,0.0,0.0,0.0,0.0
3661,BRN,20200106,11.11,11.11,14.29,14.29
3662,BRN,20200107,11.11,11.11,14.29,14.29
3663,BRN,20200108,11.11,11.11,14.29,14.29
3664,BRN,20200109,11.11,11.11,14.29,14.29
3665,BRN,20200110,11.11,11.11,14.29,14.29
3666,BRN,20200111,11.11,11.11,14.29,14.29
3667,BRN,20200112,11.11,11.11,14.29,14.29
3668,BRN,20200113,11.11,11.11,14.29,14.29
3669,BRN,20200114,11.11,11.11,14.29,14.29
3670,BRN,20200115,11.11,11.11,14.29,14.29
3671,BRN,20200116,11.11,11.11,14.29,14.29
3672,BRN,20200117,11.11,11.11,14.29,14.29
3673,BRN,20200118,11.11,11.11,14.29,14.29
3674,BRN,20200119,11.11,11.11,14.29,14.29
3675,BRN,20200120,11.11,11.11,14.29,14.29
3676,BRN,20200121,11.11,11.11,14.29,14.29
3677,BRN,20200122,11.11,11.11,14.29,14.29
3678,BRN,20200123,11.11,11.11,14.29,14.29
3679,BRN,20200124,11.11,11.11,14.29,14.29
3680,BRN,20200125,11.11,11.11,14.29,14.29
3681,BRN,20200126,11.11,11.11,14.29,14.29
3682,BRN,20200127,11.11,11.11,14.29,14.29
3683,BRN,20200128,11.11,11.11,14.29,14.29
3684,BRN,20200129,11.11,11.11,14.29,14.29
3685,BRN,20200130,19.44,19.44,25.0,25.0
3686,BRN,20200131,19.44,19.44,25.0,25.0
3687,BRN,20200201,19.44,19.44,25.0,25.0
3688,BRN,20200202,19.44,19.44,25.0,25.0
3689,BRN,20200203,19.44,19.44,25.0,25.0
3690,BRN,20200204,19.44,19.44,25.0,25.0
3691,BRN,20200205,19.44,19.44,25.0,25.0
3692,BRN,20200206,19.44,19.44,25.0,25.0
3693,BRN,20200207,19.44,19.44,25.0,25.0
3694,BRN,20200208,19.44,19.44,25.0,25.0
3695,BRN,20200209,19.44,19.44,25.0,25.0
3696,BRN,20200210,19.44,19.44,25.0,25.0
3697,BRN,20200211,19.44,19.44,25.0,25.0
3698,BRN,20200212,19.44,19.44,25.0,25.0
3699,BRN,20200213,19.44,19.44,25.0,25.0
3700,BRN,20200214,19.44,19.44,25.0,25.0
3701,BRN,20200215,19.44,19.44,25.0,25.0
3702,BRN,20200216,19.44,19.44,25.0,25.0
3703,BRN,20200217,19.44,19.44,25.0,25.0
3704,BRN,20200218,19.44,19.44,25.0,25.0
3705,BRN,20200219,19.44,19.44,25.0,25.0
3706,BRN,20200220,19.44,19.44,25.0,25.0
3707,BRN,20200221,19.44,19.44,25.0,25.0
3708,BRN,20200222,19.44,19.44,25.0,25.0
3709,BRN,20200223,19.44,19.44,25.0,25.0
3710,BRN,20200224,19.44,19.44,25.0,25.0
3711,BRN,20200225,19.44,19.44,25.0,25.0
3712,BRN,20200226,19.44,19.44,25.0,25.0
3713,BRN,20200227,19.44,19.44,25.0,25.0
3714,BRN,20200228,19.44,19.44,25.0,25.0
3715,BRN,20200229,19.44,19.44,25.0,25.0
3716,BRN,20200301,19.44,19.44,25.0,25.0
3717,BRN,20200302,19.44,19.44,25.0,25.0
3718,BRN,20200303,19.44,19.44,25.0,25.0
3719,BRN,20200304,19.44,19.44,25.0,25.0
3720,BRN,20200305,19.44,19.44,25.0,25.0
3721,BRN,20200306,19.44,19.44,25.0,25.0
3722,BRN,20200307,19.44,19.44,25.0,25.0
3723,BRN,20200308,19.44,19.44,25.0,25.0
3724,BRN,20200309,19.44,19.44,25.0,25.0
3725,BRN,20200310,19.44,19.44,25.0,25.0
3726,BRN,20200311,30.56,30.56,39.29,39.29
3727,BRN,20200312,30.56,30.56,39.29,39.29
3728,BRN,20200313,50.0,50.0,53.57,53.57
3729,BRN,20200314,50.0,50.0,53.57,53.57
3730,BRN,20200315,50.0,50.0,53.57,53.57
3731,BRN,20200316,50.0,50.0,53.57,53.57
3732,BRN,20200317,50.0,50.0,53.57,53.57
3733,BRN,20200318,50.0,50.0,53.57,53.57
3734,BRN,20200319,50.0,50.0,53.57,53.57
3735,BRN,20200320,50.0,50.0,53.57,53.57
3736,BRN,20200321,50.0,50.0,53.57,53.57
3737,BRN,20200322,50.0,50.0,53.57,53.57
3738,BRN,20200323,50.0,50.0,53.57,53.57
3739,BRN,20200324,52.78,52.78,57.14,57.14
3740,BRN,20200325,52.78,52.78,57.14,57.14
3741,BRN,20200326,52.78,52.78,57.14,57.14
3742,BRN,20200327,52.78,52.78,57.14,57.14
3743,BRN,20200328,52.78,52.78,57.14,57.14
3744,BRN,20200329,52.78,52.78,57.14,57.14
3745,BRN,20200330,52.78,52.78,57.14,57.14
3746,BRN,20200331,52.78,52.78,57.14,57.14
3747,BRN,20200401,52.78,52.78,57.14,57.14
3748,BRN,20200402,52.78,52.78,57.14,57.14
3749,BRN,20200403,52.78,52.78,57.14,57.14
3750,BRN,20200404,52.78,52.78,57.14,57.14
3751,BRN,20200405,52.78,52.78,57.14,57.14
3752,BRN,20200406,52.78,52.78,57.14,57.14
3753,BRN,20200407,52.78,52.78,57.14,57.14
3754,BRN,20200408,52.78,52.78,57.14,57.14
3755,BRN,20200409,52.78,52.78,57.14,57.14
3756,BRN,20200410,52.78,52.78,57.14,57.14
3757,BRN,20200411,58.33,58.33,66.67,66.67
3758,BRN,20200412,58.33,58.33,66.67,66.67
3759,BRN,20200413,58.33,58.33,66.67,66.67
3760,BRN,20200414,58.33,58.33,66.67,66.67
3761,BRN,20200415,58.33,58.33,66.67,66.67
3762,BRN,20200416,58.33,58.33,66.67,66.67
3763,BRN,20200417,58.33,58.33,66.67,66.67
3764,BRN,20200418,58.33,58.33,66.67,66.67
3765,BRN,20200419,58.33,58.33,66.67,66.67
3766,BRN,20200420,58.33,58.33,66.67,66.67
3767,BRN,20200421,58.33,58.33,66.67,66.67
3768,BRN,20200422,58.33,58.33,66.67,66.67
3769,BRN,20200423,58.33,58.33,66.67,66.67
3770,BRN,20200424,58.33,58.33,66.67,66.67
3771,BRN,20200425,58.33,58.33,66.67,66.67
3772,BRN,20200426,58.33,58.33,66.67,66.67
3773,BRN,20200427,58.33,58.33,66.67,66.67
3774,BRN,20200428,58.33,58.33,66.67,66.67
3775,BRN,20200429,58.33,58.33,66.67,66.67
3776,BRN,20200430,58.33,58.33,66.67,66.67
3777,BRN,20200501,58.33,58.33,66.67,66.67
3778,BRN,20200502,58.33,58.33,66.67,66.67
3779,BRN,20200503,58.33,58.33,66.67,66.67
3780,BRN,20200504,58.33,58.33,66.67,66.67
3781,BRN,20200505,58.33,58.33,66.67,66.67
3782,BRN,20200506,58.33,58.33,66.67,66.67
3783,BRN,20200507,58.33,58.33,66.67,66.67
3784,BRN,20200508,58.33,58.33,66.67,66.67
3785,BRN,20200509,58.33,58.33,66.67,66.67
3786,BRN,20200510,58.33,58.33,66.67,66.67
3787,BRN,20200511,58.33,58.33,66.67,66.67
3788,BRN,20200512,58.33,58.33,66.67,66.67
3789,BRN,20200513,58.33,58.33,66.67,66.67
3790,BRN,20200514,58.33,58.33,66.67,66.67
3791,BRN,20200515,52.78,52.78,63.81,63.81
3792,BRN,20200516,52.78,52.78,63.81,63.81
3793,BRN,20200517,52.78,52.78,63.81,63.81
3794,BRN,20200518,52.78,52.78,63.81,63.81
3795,BRN,20200519,52.78,52.78,63.81,63.81
3796,BRN,20200520,52.78,52.78,63.81,63.81
3797,BRN,20200521,52.78,52.78,63.81,63.81
3798,BRN,20200522,52.78,52.78,63.81,63.81
3799,BRN,20200523,52.78,52.78,63.81,63.81
3800,BRN,20200524,52.78,52.78,63.81,63.81
3801,BRN,20200525,52.78,52.78,63.81,63.81
3802,BRN,20200526,52.78,52.78,63.81,63.81
3803,BRN,20200527,52.78,52.78,63.81,63.81
3804,BRN,20200528,52.78,52.78,63.81,63.81
3805,BRN,20200529,52.78,52.78,63.81,63.81
3806,BRN,20200530,52.78,52.78,63.81,63.81
3807,BRN,20200531,52.78,52.78,63.81,63.81
3808,BRN,20200601,52.78,52.78,63.81,63.81
3809,BTN,20200101,0.0,0.0,0.0,0.0
3810,BTN,20200102,0.0,0.0,0.0,0.0
3811,BTN,20200103,0.0,0.0,0.0,0.0
3812,BTN,20200104,0.0,0.0,0.0,0.0
3813,BTN,20200105,0.0,0.0,0.0,0.0
3814,BTN,20200106,0.0,0.0,0.0,0.0
3815,BTN,20200107,0.0,0.0,0.0,0.0
3816,BTN,20200108,0.0,0.0,0.0,0.0
3817,BTN,20200109,0.0,0.0,0.0,0.0
3818,BTN,20200110,0.0,0.0,0.0,0.0
3819,BTN,20200111,0.0,0.0,0.0,0.0
3820,BTN,20200112,0.0,0.0,0.0,0.0
3821,BTN,20200113,0.0,0.0,0.0,0.0
3822,BTN,20200114,0.0,0.0,0.0,0.0
3823,BTN,20200115,0.0,0.0,0.0,0.0
3824,BTN,20200116,0.0,0.0,0.0,0.0
3825,BTN,20200117,0.0,0.0,0.0,0.0
3826,BTN,20200118,0.0,0.0,0.0,0.0
3827,BTN,20200119,0.0,0.0,0.0,0.0
3828,BTN,20200120,0.0,0.0,0.0,0.0
3829,BTN,20200121,0.0,0.0,0.0,0.0
3830,BTN,20200122,0.0,0.0,0.0,0.0
3831,BTN,20200123,0.0,0.0,0.0,0.0
3832,BTN,20200124,0.0,0.0,0.0,0.0
3833,BTN,20200125,0.0,0.0,0.0,0.0
3834,BTN,20200126,0.0,0.0,0.0,0.0
3835,BTN,20200127,0.0,0.0,0.0,0.0
3836,BTN,20200128,0.0,0.0,0.0,0.0
3837,BTN,20200129,0.0,0.0,0.0,0.0
3838,BTN,20200130,0.0,0.0,0.0,0.0
3839,BTN,20200131,0.0,0.0,0.0,0.0
3840,BTN,20200201,0.0,0.0,0.0,0.0
3841,BTN,20200202,0.0,0.0,0.0,0.0
3842,BTN,20200203,0.0,0.0,0.0,0.0
3843,BTN,20200204,0.0,0.0,0.0,0.0
3844,BTN,20200205,0.0,0.0,0.0,0.0
3845,BTN,20200206,0.0,0.0,0.0,0.0
3846,BTN,20200207,0.0,0.0,0.0,0.0
3847,BTN,20200208,0.0,0.0,0.0,0.0
3848,BTN,20200209,0.0,0.0,0.0,0.0
3849,BTN,20200210,0.0,0.0,0.0,0.0
3850,BTN,20200211,0.0,0.0,0.0,0.0
3851,BTN,20200212,0.0,0.0,0.0,0.0
3852,BTN,20200213,0.0,0.0,0.0,0.0
3853,BTN,20200214,0.0,0.0,0.0,0.0
3854,BTN,20200215,0.0,0.0,0.0,0.0
3855,BTN,20200216,0.0,0.0,0.0,0.0
3856,BTN,20200217,0.0,0.0,0.0,0.0
3857,BTN,20200218,0.0,0.0,0.0,0.0
3858,BTN,20200219,0.0,0.0,0.0,0.0
3859,BTN,20200220,0.0,0.0,0.0,0.0
3860,BTN,20200221,0.0,0.0,0.0,0.0
3861,BTN,20200222,0.0,0.0,0.0,0.0
3862,BTN,20200223,0.0,0.0,0.0,0.0
3863,BTN,20200224,0.0,0.0,0.0,0.0
3864,BTN,20200225,0.0,0.0,0.0,0.0
3865,BTN,20200226,0.0,0.0,0.0,0.0
3866,BTN,20200227,0.0,0.0,0.0,0.0
3867,BTN,20200228,0.0,0.0,0.0,0.0
3868,BTN,20200229,0.0,0.0,0.0,0.0
3869,BTN,20200301,0.0,0.0,0.0,0.0
3870,BTN,20200302,0.0,0.0,0.0,0.0
3871,BTN,20200303,0.0,0.0,0.0,0.0
3872,BTN,20200304,0.0,0.0,0.0,0.0
3873,BTN,20200305,0.0,0.0,0.0,0.0
3874,BTN,20200306,31.48,31.48,40.71,40.71
3875,BTN,20200307,31.48,31.48,40.71,40.71
3876,BTN,20200308,31.48,31.48,40.71,40.71
3877,BTN,20200309,31.48,31.48,40.71,40.71
3878,BTN,20200310,31.48,31.48,40.71,40.71
3879,BTN,20200311,31.48,31.48,40.71,40.71
3880,BTN,20200312,31.48,31.48,40.71,40.71
3881,BTN,20200313,31.48,31.48,40.71,40.71
3882,BTN,20200314,31.48,31.48,40.71,40.71
3883,BTN,20200315,31.48,31.48,40.71,40.71
3884,BTN,20200316,31.48,31.48,40.71,40.71
3885,BTN,20200317,31.48,31.48,40.71,40.71
3886,BTN,20200318,33.33,33.33,44.29,44.29
3887,BTN,20200319,33.33,33.33,44.29,44.29
3888,BTN,20200320,33.33,33.33,44.29,44.29
3889,BTN,20200321,33.33,33.33,44.29,44.29
3890,BTN,20200322,33.33,33.33,44.29,44.29
3891,BTN,20200323,33.33,33.33,44.29,44.29
3892,BTN,20200324,33.33,33.33,44.29,44.29
3893,BTN,20200325,38.89,38.89,51.43,51.43
3894,BTN,20200326,38.89,38.89,51.43,51.43
3895,BTN,20200327,74.07,74.07,91.67,91.67
3896,BTN,20200328,74.07,74.07,91.67,91.67
3897,BTN,20200329,74.07,74.07,91.67,91.67
3898,BTN,20200330,74.07,74.07,91.67,91.67
3899,BTN,20200331,74.07,74.07,91.67,91.67
3900,BTN,20200401,74.07,74.07,91.67,91.67
3901,BTN,20200402,74.07,74.07,91.67,91.67
3902,BTN,20200403,74.07,74.07,91.67,91.67
3903,BTN,20200404,74.07,74.07,91.67,91.67
3904,BTN,20200405,74.07,74.07,91.67,91.67
3905,BTN,20200406,74.07,74.07,91.67,91.67
3906,BTN,20200407,74.07,74.07,91.67,91.67
3907,BTN,20200408,74.07,74.07,91.67,91.67
3908,BTN,20200409,74.07,74.07,91.67,91.67
3909,BTN,20200410,74.07,74.07,91.67,91.67
3910,BTN,20200411,74.07,74.07,91.67,91.67
3911,BTN,20200412,74.07,74.07,91.67,91.67
3912,BTN,20200413,74.07,74.07,91.67,91.67
3913,BTN,20200414,74.07,74.07,91.67,91.67
3914,BTN,20200415,74.07,74.07,91.67,91.67
3915,BTN,20200416,74.07,74.07,91.67,91.67
3916,BTN,20200417,74.07,74.07,91.67,91.67
3917,BTN,20200418,74.07,74.07,91.67,91.67
3918,BTN,20200419,74.07,74.07,91.67,91.67
3919,BTN,20200420,74.07,74.07,91.67,91.67
3920,BTN,20200421,74.07,74.07,91.67,91.67
3921,BTN,20200422,74.07,74.07,91.67,91.67
3922,BTN,20200423,74.07,74.07,91.67,91.67
3923,BTN,20200424,74.07,74.07,91.67,91.67
3924,BTN,20200425,74.07,74.07,91.67,91.67
3925,BTN,20200426,74.07,74.07,91.67,91.67
3926,BTN,20200427,74.07,74.07,91.67,91.67
3927,BTN,20200428,74.07,74.07,91.67,91.67
3928,BTN,20200429,74.07,74.07,91.67,91.67
3929,BTN,20200430,74.07,74.07,91.67,91.67
3930,BTN,20200501,74.07,74.07,91.67,91.67
3931,BTN,20200502,74.07,74.07,91.67,91.67
3932,BTN,20200503,74.07,74.07,91.67,91.67
3933,BTN,20200504,74.07,74.07,91.67,91.67
3934,BTN,20200505,74.07,74.07,91.67,91.67
3935,BTN,20200506,74.07,74.07,91.67,91.67
3936,BTN,20200507,74.07,74.07,91.67,91.67
3937,BTN,20200508,74.07,74.07,91.67,91.67
3938,BTN,20200509,74.07,74.07,91.67,91.67
3939,BTN,20200510,74.07,74.07,91.67,91.67
3940,BTN,20200511,74.07,74.07,91.67,91.67
3941,BTN,20200512,74.07,74.07,91.67,91.67
3942,BTN,20200513,74.07,74.07,91.67,91.67
3943,BTN,20200514,74.07,74.07,91.67,91.67
3944,BTN,20200515,74.07,74.07,91.67,91.67
3945,BTN,20200516,74.07,74.07,91.67,91.67
3946,BTN,20200517,74.07,74.07,91.67,91.67
3947,BTN,20200518,74.07,74.07,91.67,91.67
3948,BTN,20200519,74.07,74.07,91.67,91.67
3949,BTN,20200520,74.07,74.07,91.67,91.67
3950,BTN,20200521,74.07,74.07,91.67,91.67
3951,BTN,20200522,74.07,74.07,91.67,91.67
3952,BTN,20200523,74.07,74.07,91.67,91.67
3953,BTN,20200524,74.07,74.07,91.67,91.67
3954,BTN,20200525,74.07,74.07,91.67,91.67
3955,BTN,20200526,,74.07,,91.67
3956,BTN,20200527,,74.07,,91.67
3957,BTN,20200528,,74.07,,91.67
3958,BTN,20200529,,74.07,,91.67
3959,BTN,20200530,,74.07,,91.67
3960,BTN,20200531,,74.07,,91.67
3961,BWA,20200101,5.56,5.56,9.52,9.52
3962,BWA,20200102,5.56,5.56,9.52,9.52
3963,BWA,20200103,5.56,5.56,9.52,9.52
3964,BWA,20200104,5.56,5.56,9.52,9.52
3965,BWA,20200105,5.56,5.56,9.52,9.52
3966,BWA,20200106,5.56,5.56,9.52,9.52
3967,BWA,20200107,5.56,5.56,9.52,9.52
3968,BWA,20200108,5.56,5.56,9.52,9.52
3969,BWA,20200109,5.56,5.56,9.52,9.52
3970,BWA,20200110,5.56,5.56,9.52,9.52
3971,BWA,20200111,5.56,5.56,9.52,9.52
3972,BWA,20200112,5.56,5.56,9.52,9.52
3973,BWA,20200113,5.56,5.56,9.52,9.52
3974,BWA,20200114,5.56,5.56,9.52,9.52
3975,BWA,20200115,5.56,5.56,9.52,9.52
3976,BWA,20200116,5.56,5.56,9.52,9.52
3977,BWA,20200117,5.56,5.56,9.52,9.52
3978,BWA,20200118,5.56,5.56,9.52,9.52
3979,BWA,20200119,5.56,5.56,9.52,9.52
3980,BWA,20200120,5.56,5.56,9.52,9.52
3981,BWA,20200121,5.56,5.56,9.52,9.52
3982,BWA,20200122,5.56,5.56,9.52,9.52
3983,BWA,20200123,5.56,5.56,9.52,9.52
3984,BWA,20200124,11.11,11.11,14.29,14.29
3985,BWA,20200125,11.11,11.11,14.29,14.29
3986,BWA,20200126,11.11,11.11,14.29,14.29
3987,BWA,20200127,11.11,11.11,14.29,14.29
3988,BWA,20200128,13.89,13.89,17.86,17.86
3989,BWA,20200129,13.89,13.89,17.86,17.86
3990,BWA,20200130,13.89,13.89,17.86,17.86
3991,BWA,20200131,13.89,13.89,17.86,17.86
3992,BWA,20200201,13.89,13.89,17.86,17.86
3993,BWA,20200202,13.89,13.89,17.86,17.86
3994,BWA,20200203,13.89,13.89,17.86,17.86
3995,BWA,20200204,13.89,13.89,17.86,17.86
3996,BWA,20200205,13.89,13.89,17.86,17.86
3997,BWA,20200206,13.89,13.89,17.86,17.86
3998,BWA,20200207,13.89,13.89,17.86,17.86
3999,BWA,20200208,13.89,13.89,17.86,17.86
4000,BWA,20200209,13.89,13.89,17.86,17.86
4001,BWA,20200210,13.89,13.89,17.86,17.86
4002,BWA,20200211,13.89,13.89,17.86,17.86
4003,BWA,20200212,13.89,13.89,17.86,17.86
4004,BWA,20200213,13.89,13.89,17.86,17.86
4005,BWA,20200214,13.89,13.89,17.86,17.86
4006,BWA,20200215,13.89,13.89,17.86,17.86
4007,BWA,20200216,13.89,13.89,17.86,17.86
4008,BWA,20200217,13.89,13.89,17.86,17.86
4009,BWA,20200218,13.89,13.89,17.86,17.86
4010,BWA,20200219,13.89,13.89,17.86,17.86
4011,BWA,20200220,13.89,13.89,17.86,17.86
4012,BWA,20200221,13.89,13.89,17.86,17.86
4013,BWA,20200222,13.89,13.89,17.86,17.86
4014,BWA,20200223,13.89,13.89,17.86,17.86
4015,BWA,20200224,13.89,13.89,17.86,17.86
4016,BWA,20200225,13.89,13.89,17.86,17.86
4017,BWA,20200226,13.89,13.89,17.86,17.86
4018,BWA,20200227,13.89,13.89,17.86,17.86
4019,BWA,20200228,13.89,13.89,17.86,17.86
4020,BWA,20200229,13.89,13.89,17.86,17.86
4021,BWA,20200301,13.89,13.89,17.86,17.86
4022,BWA,20200302,13.89,13.89,17.86,17.86
4023,BWA,20200303,13.89,13.89,17.86,17.86
4024,BWA,20200304,13.89,13.89,17.86,17.86
4025,BWA,20200305,13.89,13.89,17.86,17.86
4026,BWA,20200306,13.89,13.89,17.86,17.86
4027,BWA,20200307,13.89,13.89,17.86,17.86
4028,BWA,20200308,13.89,13.89,17.86,17.86
4029,BWA,20200309,13.89,13.89,17.86,17.86
4030,BWA,20200310,13.89,13.89,17.86,17.86
4031,BWA,20200311,13.89,13.89,17.86,17.86
4032,BWA,20200312,13.89,13.89,17.86,17.86
4033,BWA,20200313,13.89,13.89,17.86,17.86
4034,BWA,20200314,13.89,13.89,17.86,17.86
4035,BWA,20200315,13.89,13.89,17.86,17.86
4036,BWA,20200316,44.44,44.44,48.81,48.81
4037,BWA,20200317,44.44,44.44,48.81,48.81
4038,BWA,20200318,44.44,44.44,48.81,48.81
4039,BWA,20200319,58.33,58.33,66.67,66.67
4040,BWA,20200320,58.33,58.33,66.67,66.67
4041,BWA,20200321,58.33,58.33,66.67,66.67
4042,BWA,20200322,58.33,58.33,66.67,66.67
4043,BWA,20200323,58.33,58.33,66.67,66.67
4044,BWA,20200324,58.33,58.33,66.67,66.67
4045,BWA,20200325,61.11,61.11,71.43,71.43
4046,BWA,20200326,61.11,61.11,71.43,71.43
4047,BWA,20200327,61.11,61.11,71.43,71.43
4048,BWA,20200328,61.11,61.11,71.43,71.43
4049,BWA,20200329,61.11,61.11,71.43,71.43
4050,BWA,20200330,61.11,61.11,71.43,71.43
4051,BWA,20200331,61.11,61.11,71.43,71.43
4052,BWA,20200401,61.11,61.11,71.43,71.43
4053,BWA,20200402,86.11,86.11,90.48,90.48
4054,BWA,20200403,86.11,86.11,90.48,90.48
4055,BWA,20200404,86.11,86.11,90.48,90.48
4056,BWA,20200405,86.11,86.11,90.48,90.48
4057,BWA,20200406,86.11,86.11,90.48,90.48
4058,BWA,20200407,86.11,86.11,90.48,90.48
4059,BWA,20200408,86.11,86.11,90.48,90.48
4060,BWA,20200409,86.11,86.11,90.48,90.48
4061,BWA,20200410,86.11,86.11,90.48,90.48
4062,BWA,20200411,86.11,86.11,90.48,90.48
4063,BWA,20200412,86.11,86.11,90.48,90.48
4064,BWA,20200413,86.11,86.11,90.48,90.48
4065,BWA,20200414,86.11,86.11,90.48,90.48
4066,BWA,20200415,86.11,86.11,90.48,90.48
4067,BWA,20200416,86.11,86.11,90.48,90.48
4068,BWA,20200417,86.11,86.11,90.48,90.48
4069,BWA,20200418,86.11,86.11,90.48,90.48
4070,BWA,20200419,86.11,86.11,90.48,90.48
4071,BWA,20200420,86.11,86.11,90.48,90.48
4072,BWA,20200421,86.11,86.11,90.48,90.48
4073,BWA,20200422,86.11,86.11,90.48,90.48
4074,BWA,20200423,86.11,86.11,90.48,90.48
4075,BWA,20200424,86.11,86.11,90.48,90.48
4076,BWA,20200425,86.11,86.11,90.48,90.48
4077,BWA,20200426,86.11,86.11,90.48,90.48
4078,BWA,20200427,86.11,86.11,90.48,90.48
4079,BWA,20200428,86.11,86.11,90.48,90.48
4080,BWA,20200429,86.11,86.11,90.48,90.48
4081,BWA,20200430,86.11,86.11,90.48,90.48
4082,BWA,20200501,86.11,86.11,90.48,90.48
4083,BWA,20200502,86.11,86.11,90.48,90.48
4084,BWA,20200503,86.11,86.11,90.48,90.48
4085,BWA,20200504,86.11,86.11,90.48,90.48
4086,BWA,20200505,86.11,86.11,90.48,90.48
4087,BWA,20200506,86.11,86.11,90.48,90.48
4088,BWA,20200507,86.11,86.11,90.48,90.48
4089,BWA,20200508,80.56,80.56,83.33,83.33
4090,BWA,20200509,80.56,80.56,83.33,83.33
4091,BWA,20200510,80.56,80.56,83.33,83.33
4092,BWA,20200511,78.7,78.7,79.76,79.76
4093,BWA,20200512,78.7,78.7,79.76,79.76
4094,BWA,20200513,78.7,78.7,79.76,79.76
4095,BWA,20200514,78.7,78.7,79.76,79.76
4096,BWA,20200515,78.7,78.7,79.76,79.76
4097,BWA,20200516,78.7,78.7,79.76,79.76
4098,BWA,20200517,78.7,78.7,79.76,79.76
4099,BWA,20200518,78.7,78.7,79.76,79.76
4100,BWA,20200519,78.7,78.7,79.76,79.76
4101,BWA,20200520,66.67,66.67,76.9,76.9
4102,BWA,20200521,66.67,66.67,76.9,76.9
4103,BWA,20200522,61.11,61.11,67.38,67.38
4104,BWA,20200523,61.11,61.11,67.38,67.38
4105,BWA,20200524,61.11,61.11,67.38,67.38
4106,BWA,20200525,61.11,61.11,67.38,67.38
4107,BWA,20200526,,61.11,,67.38
4108,BWA,20200527,,61.11,,67.38
4109,BWA,20200528,,61.11,,67.38
4110,BWA,20200529,,61.11,,67.38
4111,BWA,20200530,,61.11,,67.38
4112,BWA,20200531,,61.11,,67.38
4113,CAF,20200101,0.0,0.0,0.0,0.0
4114,CAF,20200102,0.0,0.0,0.0,0.0
4115,CAF,20200103,0.0,0.0,0.0,0.0
4116,CAF,20200104,0.0,0.0,0.0,0.0
4117,CAF,20200105,0.0,0.0,0.0,0.0
4118,CAF,20200106,0.0,0.0,0.0,0.0
4119,CAF,20200107,0.0,0.0,0.0,0.0
4120,CAF,20200108,0.0,0.0,0.0,0.0
4121,CAF,20200109,0.0,0.0,0.0,0.0
4122,CAF,20200110,0.0,0.0,0.0,0.0
4123,CAF,20200111,0.0,0.0,0.0,0.0
4124,CAF,20200112,0.0,0.0,0.0,0.0
4125,CAF,20200113,0.0,0.0,0.0,0.0
4126,CAF,20200114,0.0,0.0,0.0,0.0
4127,CAF,20200115,0.0,0.0,0.0,0.0
4128,CAF,20200116,0.0,0.0,0.0,0.0
4129,CAF,20200117,0.0,0.0,0.0,0.0
4130,CAF,20200118,0.0,0.0,0.0,0.0
